model,model_adj_r2,model_aic,model_bic,model_f_stat,model_f_stat_pval,model_r2,pred_coef,pred_col,pred_col_pval,pred_num_miss
Effective School Leadership Rating_nan,0.00016764620500964167,4980.113701495563,4988.327747271048,1.0751180931075748,0.3003528224446631,0.0023994148518734493,-18.048341566690194,Effective School Leadership Rating_nan,0.30035282244472133,0.0
Strong Family-Community Ties Rating_Approaching Target,0.05354508625709109,4955.479638014393,4963.6936837898775,26.345315761858764,4.266914085699291e-07,0.05565770883241017,31.77818181818181,const,4.1334231055531076e-17,
Strong Family-Community Ties Rating_Approaching Target,0.05354508625709109,4955.479638014393,4963.6936837898775,26.345315761858764,4.266914085699291e-07,0.05565770883241017,29.917220480668774,Strong Family-Community Ties Rating_Approaching Target,4.266914085700256e-07,0.0
Strong Family-Community Ties Rating_Exceeding Target,0.0066190014806596364,4977.207170059205,4985.42121583469,3.9850708517229694,0.046511297157163886,0.008836369780926057,45.630769230769275,const,7.825212479373304e-40,
Strong Family-Community Ties Rating_Exceeding Target,0.0066190014806596364,4977.207170059205,4985.42121583469,3.9850708517229694,0.046511297157163886,0.008836369780926057,-17.19009126466751,Strong Family-Community Ties Rating_Exceeding Target,0.04651129715717325,0.0
Strong Family-Community Ties Rating_Not Meeting Target,0.012398845612874854,4974.587098620832,4982.801144396317,6.624419139136213,0.010380112717411698,0.014603312475346186,41.44655581947743,const,1.726917768444343e-36,
Strong Family-Community Ties Rating_Not Meeting Target,0.012398845612874854,4974.587098620832,4982.801144396317,6.624419139136213,0.010380112717411698,0.014603312475346186,30.87487275195115,Strong Family-Community Ties Rating_Not Meeting Target,0.010380112717413405,0.0
Strong Family-Community Ties Rating_nan,0.0021707842614361317,4979.213239372748,4987.427285148233,1.9746270541934183,0.1606521743229186,0.004398081617995486,44.13364055299536,const,5.670939197134061e-41,
Strong Family-Community Ties Rating_nan,0.0021707842614361317,4979.213239372748,4987.427285148233,1.9746270541934183,0.1606521743229186,0.004398081617995486,-22.800307219662013,Strong Family-Community Ties Rating_nan,0.16065217432295317,0.0
Trust Rating_Approaching Target,0.00024278129055610442,4980.079958917696,4988.294004693181,1.1087924309359738,0.2929134632104496,0.0024743822251754866,44.86776859504134,const,1.9538057428423257e-36,
Trust Rating_Approaching Target,0.00024278129055610442,4980.079958917696,4988.294004693181,1.1087924309359738,0.2929134632104496,0.0024743822251754866,-7.809629060157599,Trust Rating_Approaching Target,0.2929134632105161,0.0
Trust Rating_Exceeding Target,-0.0006746524849552404,4980.49179778111,4988.705843556595,0.6979594591415015,0.40391651277219043,0.0015589962929130063,44.593314763231184,const,9.86232368243252e-36,
Trust Rating_Exceeding Target,-0.0006746524849552404,4980.49179778111,4988.705843556595,0.6979594591415015,0.40391651277219043,0.0015589962929130063,-6.093314763231169,Trust Rating_Exceeding Target,0.4039165127720551,0.0
Trust Rating_Not Meeting Target,-3.3276988227859405e-05,4980.203922071065,4988.41796784655,0.9850924053537943,0.321481756263417,0.0021989401479066695,43.8310502283105,const,9.38727010546998e-41,
Trust Rating_Not Meeting Target,-3.3276988227859405e-05,4980.203922071065,4988.41796784655,0.9850924053537943,0.321481756263417,0.0021989401479066695,-18.74014113740143,Trust Rating_Not Meeting Target,0.3214817562632824,0.0
Trust Rating_nan,0.0021707842614361317,4979.213239372748,4987.427285148233,1.9746270541934183,0.1606521743229186,0.004398081617995486,44.13364055299536,const,5.670939197134061e-41,
Trust Rating_nan,0.0021707842614361317,4979.213239372748,4987.427285148233,1.9746270541934183,0.1606521743229186,0.004398081617995486,-22.800307219662013,Trust Rating_nan,0.16065217432295317,0.0
Student Achievement Rating_Approaching Target,0.04309717605989605,4960.40898860673,4968.623034382215,21.177111397094144,5.4629059126588825e-06,0.04523311986333378,50.67638483965016,const,9.923732777200149e-44,
Student Achievement Rating_Approaching Target,0.04309717605989605,4960.40898860673,4968.623034382215,21.177111397094144,5.4629059126588825e-06,0.04523311986333378,-30.94053578304637,Student Achievement Rating_Approaching Target,5.462905912659965e-06,0.0
Student Achievement Rating_Exceeding Target,0.0791047721064404,4943.187336238218,4951.401382013703,39.48313774493947,7.863490051824763e-10,0.08116034181155996,34.25423728813559,const,1.5477724386455983e-24,
Student Achievement Rating_Exceeding Target,0.0791047721064404,4943.187336238218,4951.401382013703,39.48313774493947,7.863490051824763e-10,0.08116034181155996,43.093131132916966,Student Achievement Rating_Exceeding Target,7.863490051826518e-10,0.0
Student Achievement Rating_Not Meeting Target,-0.0004988027509817972,4980.412887549166,4988.626933324651,0.7766477762637997,0.3786419403375263,0.0017344535051587728,43.582959641255584,const,5.889946218507544e-41,
Student Achievement Rating_Not Meeting Target,-0.0004988027509817972,4980.412887549166,4988.626933324651,0.7766477762637997,0.3786419403375263,0.0017344535051587728,-31.582959641255542,Student Achievement Rating_Not Meeting Target,0.37864194033741794,0.0
Student Achievement Rating_nan,0.00012486401789113533,4980.132913507437,4988.3469592829215,1.055946065665831,0.30469734553862526,0.002356728160708421,43.824601366742606,const,8.008241593734697e-41,
Student Achievement Rating_nan,0.00012486401789113533,4980.132913507437,4988.3469592829215,1.055946065665831,0.30469734553862526,0.002356728160708421,-20.32460136674259,Student Achievement Rating_nan,0.30469734553869493,0.0
dist_to_bronx_hs_of_science,0.04531203988618093,4959.368520833696,4967.5825666091805,22.263276292485,3.183908520069833e-06,0.047443039797149256,20.965976868141286,const,0.0001746755595255695,
dist_to_bronx_hs_of_science,0.04531203988618093,4959.368520833696,4967.5825666091805,22.263276292485,3.183908520069833e-06,0.047443039797149256,2.1636124183105556,dist_to_bronx_hs_of_science,3.1839085200704546e-06,0.0
dist_to_brooklyn_latin_school,-0.0021967939220486343,4981.174259591687,4989.388305367172,0.017993588638088046,0.893352098925122,4.025249295591671e-05,44.134966814208035,const,1.7695833617918108e-11,
dist_to_brooklyn_latin_school,-0.0021967939220486343,4981.174259591687,4989.388305367172,0.017993588638088046,0.893352098925122,4.025249295591671e-05,-0.11118843453518513,dist_to_brooklyn_latin_school,0.8933520989251488,0.0
dist_to_brooklyn_tech_hs,0.0009786718982875975,4979.749342103414,4987.963387878899,1.4388745245969652,0.230956978624406,0.0032086302199432204,50.114910619172974,const,1.9974284172210495e-14,
dist_to_brooklyn_tech_hs,0.0009786718982875975,4979.749342103414,4987.963387878899,1.4388745245969652,0.230956978624406,0.0032086302199432204,-0.8801980857034136,dist_to_brooklyn_tech_hs,0.2309569786244367,0.0
dist_to_hs_for_math_sci_eng,0.049039302873422064,4957.612118142159,4965.8261639176435,24.102540150898385,1.282659244933249e-06,0.05116198300093677,21.63390280596212,const,4.708848691221076e-05,
dist_to_hs_for_math_sci_eng,0.049039302873422064,4957.612118142159,4965.8261639176435,24.102540150898385,1.282659244933249e-06,0.05116198300093677,2.769026559538231,dist_to_hs_for_math_sci_eng,1.2826592449335023e-06,0.0
dist_to_hs_of_amer_studies,0.04596285642660802,4959.06233044786,4967.276376223345,22.583394124461904,2.7167210008138218e-06,0.048092403622084334,21.22496522849978,const,0.00011778956472024094,
dist_to_hs_of_amer_studies,0.04596285642660802,4959.06233044786,4967.276376223345,22.583394124461904,2.7167210008138218e-06,0.048092403622084334,2.1874550802363633,dist_to_hs_of_amer_studies,2.7167210008143876e-06,0.0
dist_to_queens_hs_for_sci,-0.0022151757609396583,4981.182494870449,4989.396540645934,0.00979473779424144,0.9212077519632096,2.191168495535578e-05,44.100276197929865,const,4.4178262751327136e-08,
dist_to_queens_hs_for_sci,-0.0022151757609396583,4981.182494870449,4989.396540645934,0.00979473779424144,0.9212077519632096,2.191168495535578e-05,-0.07822503680053661,dist_to_queens_hs_for_sci,0.9212077519629827,0.0
dist_to_staten_island_tech,0.03473953080621395,4964.3135542392965,4972.5276000147815,17.12343020136608,4.186581023857765e-05,0.036894130067807285,79.10427345422202,const,6.709165158898487e-17,
dist_to_staten_island_tech,0.03473953080621395,4964.3135542392965,4972.5276000147815,17.12343020136608,4.186581023857765e-05,0.036894130067807285,-2.156588100357697,dist_to_staten_island_tech,4.1865810238584694e-05,0.0
dist_to_stuyvesant_hs,-0.0021915337568882975,4981.171902948391,4989.385948723876,0.020339835235412187,0.8866563048651946,4.5500916676211034e-05,44.35351660165443,const,6.005647805198265e-09,
dist_to_stuyvesant_hs,-0.0021915337568882975,4981.171902948391,4989.385948723876,0.020339835235412187,0.8866563048651946,4.5500916676211034e-05,-0.1189573156614439,dist_to_stuyvesant_hs,0.886656304865131,0.0
min_dist_to_specialized_school,0.05786855180740291,4953.4238787837,4961.637924559185,28.517509642048118,1.4810151980223222e-07,0.05997152378997572,18.787926861895098,const,0.0005593194684981758,
min_dist_to_specialized_school,0.05786855180740291,4953.4238787837,4961.637924559185,28.517509642048118,1.4810151980223222e-07,0.05997152378997572,9.122212783174625,min_dist_to_specialized_school,1.481015198022569e-07,0.0
